transaction_id,sender_account_id,receiver_account_id,amount,transaction_timestamp,transfer_method,is_mule_tx,sender_balance_before_tx,receiver_balance_before_tx,time_since_last_tx_seconds,dwell_time_minutes,is_first_time_payee,in_out_ratio_7d,daily_tx_count_sender,amount_z_score
TXN_017968,ACC_0217,ACC_0244,1472.13,1970-01-01 07:00:45.922,Web,False,1120.8,3844.54,-1,-1.0,True,0.0,1,0.0
TXN_008358,ACC_0007,ACC_0563,243.17,1970-01-01 07:00:45.922,Web,False,3278.06,4206.32,75418,2600.37,True,0.8543,2,-0.71
TXN_019046,ACC_0313,ACC_0011,1310.44,1970-01-01 07:00:45.922,Web,False,2998.97,4230.44,-1,-1.0,True,0.0,1,0.0
TXN_003262,ACC_0320,ACC_0299,1288.96,1970-01-01 07:00:45.922,Web,False,3442.68,-530.3000000000001,234342,-1.0,True,0.0,1,0.71
TXN_005912,ACC_0987,ACC_0086,772.47,1970-01-01 07:00:45.922,Web,False,5162.18,1902.64,-1,469.77,True,0.0,1,0.0
TXN_002151,ACC_0881,ACC_0388,1292.39,1970-01-01 07:00:45.922,Mobile App,False,662.3600000000001,5442.61,233508,-1.0,True,0.0,1,0.71
TXN_004350,ACC_0981,ACC_0178,791.19,1970-01-01 07:00:45.922,Mobile App,False,23.9699999999998,3534.53,180073,-1.0,True,0.0,1,-0.71
TXN_019404,ACC_0429,ACC_0245,816.8,1970-01-01 07:00:45.922,Mobile App,False,4271.08,810.61,-1,1683.6,True,0.0,1,0.0
TXN_001421,ACC_0726,ACC_0168,51.05,1970-01-01 07:00:45.922,Mobile App,False,1974.62,1779.47,184127,-1.0,True,0.0,1,-0.71
TXN_000988,ACC_0451,ACC_0734,940.03,1970-01-01 07:00:45.922,Web,False,3974.77,4841.98,87786,-1.0,True,0.0,1,0.71
TXN_012783,ACC_0441,ACC_0186,1386.47,1970-01-01 07:00:45.922,Web,False,4552.65,2512.45,-1,-1.0,True,0.0,1,0.0
TXN_007446,ACC_0620,ACC_0992,1492.4,1970-01-01 07:00:45.922,API,False,1540.18,914.22,-1,-1.0,True,0.0,1,0.0
TXN_009521,ACC_0047,ACC_0275,624.16,1970-01-01 07:00:45.922,Mobile App,False,3811.900000000001,231.52,143224,-1.0,True,0.0,1,-0.71
TXN_004863,ACC_0261,ACC_0531,1235.22,1970-01-01 07:00:45.922,Mobile App,False,2422.97,-1208.04,286138,-1.0,True,0.0,1,-0.71
TXN_015912,ACC_0825,ACC_0445,636.79,1970-01-01 07:00:45.922,Mobile App,False,2510.37,701.88,119663,-1.0,True,0.0,1,-0.71
TXN_018514,ACC_0110,ACC_0591,1492.26,1970-01-01 07:00:45.922,Mobile App,False,4695.59,2087.69,-1,1464.4,True,0.0,1,0.0
TXN_014928,ACC_0273,ACC_0083,626.5,1970-01-01 07:00:45.922,Mobile App,False,2042.82,3510.21,-1,1996.7,True,0.0,1,0.0
TXN_006580,ACC_0267,ACC_0132,666.2,1970-01-01 07:00:45.922,Web,False,445.1999999999999,1380.28,256397,-1.0,True,0.0,1,-0.71
TXN_009275,ACC_0853,ACC_0139,934.44,1970-01-01 07:00:45.922,Mobile App,False,320.1,363.71,-1,-1.0,True,0.0,1,0.0
TXN_015823,ACC_0973,ACC_0937,443.59,1970-01-01 07:00:45.922,Mobile App,False,1598.28,3466.65,-1,2589.03,True,0.0,1,0.0
TXN_006204,ACC_0844,ACC_0389,1237.66,1970-01-01 07:00:45.922,Web,False,1463.45,2204.14,74200,1687.38,True,0.4057,2,1.04
TXN_004134,ACC_0930,ACC_0797,1131.2,1970-01-01 07:00:45.922,Mobile App,False,1038.26,2642.69,292895,-1.0,True,0.0,1,0.71
TXN_005953,ACC_0382,ACC_0953,325.17,1970-01-01 07:00:45.922,ATM,False,1898.64,1071.07,-1,-1.0,True,0.0,1,0.0
TXN_008362,ACC_0793,ACC_0280,1390.43,1970-01-01 07:00:45.922,Web,False,1852.15,3213.64,-1,1241.18,True,0.0,1,0.0
TXN_005765,ACC_0966,ACC_0409,1028.29,1970-01-01 07:00:45.922,Mobile App,False,850.39,4082.12,-1,-1.0,True,0.0,1,0.0
TXN_017487,ACC_0714,ACC_0760,494.06,1970-01-01 07:00:45.922,Mobile App,False,1913.82,574.08,-1,-1.0,True,0.0,1,0.0
TXN_010465,ACC_0640,ACC_0276,424.32,1970-01-01 07:00:45.922,Mobile App,False,2563.64,2060.38,-1,-1.0,True,0.0,1,0.0
TXN_012071,ACC_0883,ACC_0314,938.68,1970-01-01 07:00:45.922,Mobile App,False,1806.42,1857.31,-1,-1.0,True,0.0,1,0.0
TXN_006375,ACC_0990,ACC_0770,1466.21,1970-01-01 07:00:45.922,Mobile App,False,1566.03,1655.51,-1,-1.0,True,0.0,1,0.0
TXN_012325,ACC_0409,ACC_0259,1066.1,1970-01-01 07:00:45.922,Mobile App,False,5110.41,2655.69,-1,76.33,True,0.0,1,0.0
TXN_007538,ACC_0338,ACC_0304,1008.14,1970-01-01 07:00:45.922,Mobile App,False,419.42,2209.98,-1,-1.0,True,0.0,1,0.0
TXN_001221,ACC_0409,ACC_0176,638.04,1970-01-01 07:00:45.922,Mobile App,False,4044.31,3357.02,1522,101.7,True,2.1813,2,-0.71
TXN_008048,ACC_0338,ACC_0551,726.21,1970-01-01 07:00:45.922,Web,False,-588.72,3605.74,3033,-1.0,True,0.0,2,-0.71
TXN_000138,ACC_0676,ACC_0899,964.94,1970-01-01 07:00:45.922,Mobile App,False,4771.76,1142.22,-1,1119.8,True,0.0,1,0.0
TXN_018637,ACC_0318,ACC_0731,282.88,1970-01-01 07:00:45.922,Mobile App,False,6.110000000000014,3115.06,207425,-1.0,True,0.0,1,-0.71
TXN_002654,ACC_0012,ACC_0437,596.58,1970-01-01 07:00:45.922,Web,False,1563.81,3728.81,-1,2877.57,True,0.0,1,0.0
TXN_018611,ACC_0115,ACC_0951,864.4,1970-01-01 07:00:45.922,Mobile App,False,-75.11000000000001,1586.03,193558,-1.0,True,0.0,1,0.71
TXN_000298,ACC_0624,ACC_0932,585.68,1970-01-01 07:00:45.922,ATM,False,896.9499999999999,4385.03,44286,3597.93,True,1.7259,3,0.05
TXN_019334,ACC_0985,ACC_0908,1273.17,1970-01-01 07:00:45.922,Mobile App,False,585.37,4027.88,-1,-1.0,True,0.0,1,0.0
TXN_013650,ACC_0642,ACC_0711,937.71,1970-01-01 07:00:45.922,Mobile App,False,5274.25,1221.46,-1,2015.83,True,0.0,1,0.0
TXN_019392,ACC_0534,ACC_0444,147.02,1970-01-01 07:00:45.922,Web,False,3036.7,4743.14,-1,3142.05,True,0.0,1,0.0
TXN_001510,ACC_0980,ACC_0206,619.18,1970-01-01 07:00:45.922,Web,False,4042.56,3098.52,244270,-1.0,True,0.0,1,-0.71
TXN_012414,ACC_0952,ACC_0874,752.98,1970-01-01 07:00:45.922,Mobile App,False,635.2,2966.55,-1,-1.0,True,0.0,1,0.0
TXN_000857,ACC_0476,ACC_0192,48.27,1970-01-01 07:00:45.922,API,False,4383.68,4687.31,-1,952.6,True,0.0,1,0.0
TXN_011698,ACC_0319,ACC_0778,27.47,1970-01-01 07:00:45.922,Mobile App,False,4117.94,1195.8,-1,-1.0,True,0.0,1,0.0
TXN_014273,ACC_0140,ACC_0171,1482.88,1970-01-01 07:00:45.922,Mobile App,False,1860.61,4315.84,252967,-1.0,True,0.0,1,1.11
TXN_000189,ACC_0817,ACC_0277,403.13,1970-01-01 07:00:45.922,Mobile App,False,1815.15,332.58,-1,-1.0,True,0.0,1,0.0
TXN_015659,ACC_0689,ACC_0174,1052.09,1970-01-01 07:00:45.922,Mobile App,False,1120.32,565.34,-1,-1.0,True,0.0,1,0.0
TXN_012541,ACC_0960,ACC_0533,391.72,1970-01-01 07:00:45.922,Mobile App,False,-131.22,4242.95,53688,4660.65,True,0.1055,2,-0.35
TXN_013858,ACC_0954,ACC_0131,1386.83,1970-01-01 07:00:45.922,API,False,-334.6900000000001,1316.36,278930,-1.0,True,0.0,1,0.71
TXN_009464,ACC_0043,ACC_0901,681.69,1970-01-01 07:00:45.922,Mobile App,False,167.6700000000001,1087.97,182327,-1.0,True,0.0,1,-1.01
TXN_011570,ACC_0464,ACC_0805,1341.86,1970-01-01 07:00:45.922,Mobile App,False,392.0600000000001,277.47,259183,2809.53,True,0.2537,1,-0.71
TXN_018490,ACC_0023,ACC_0974,1124.66,1970-01-01 07:00:45.922,Web,False,2111.72,4173.04,-1,-1.0,True,0.0,1,0.0
TXN_017757,ACC_0728,ACC_0261,880.93,1970-01-01 07:00:45.922,Mobile App,False,3408.57,1187.75,-1,-1.0,True,0.0,1,0.0
TXN_009888,ACC_0551,ACC_0643,1242.52,1970-01-01 07:00:45.922,Mobile App,False,4331.95,3804.12,-1,355.5,True,0.0,1,0.0
TXN_000889,ACC_0901,ACC_0178,166.29,1970-01-01 07:00:45.922,ATM,False,1769.66,4325.72,-1,90.05,True,0.0,1,0.0
TXN_009177,ACC_0565,ACC_0204,861.21,1970-01-01 07:00:45.922,Mobile App,False,1342.09,4048.35,-1,5137.57,True,0.0,1,0.0
TXN_011069,ACC_0532,ACC_0351,1042.02,1970-01-01 07:00:45.922,Mobile App,False,2425.52,5091.66,61038,-1.0,True,0.0,2,0.71
TXN_005905,ACC_0343,ACC_0110,138.33,1970-01-01 07:00:45.922,Mobile App,False,145.0,3203.33,-1,-1.0,True,0.0,1,0.0
TXN_007679,ACC_0146,ACC_0044,169.2,1970-01-01 07:00:45.922,Mobile App,False,2221.79,2200.25,-1,-1.0,True,0.0,1,0.0
TXN_012314,ACC_0229,ACC_0946,763.57,1970-01-01 07:00:45.922,Mobile App,False,4137.79,-889.0400000000001,-1,-1.0,True,0.0,1,0.0
TXN_010850,ACC_0775,ACC_0943,1255.27,1970-01-01 07:00:45.922,Web,False,2119.82,1848.2,-1,-1.0,True,0.0,1,0.0
TXN_012980,ACC_0627,ACC_0921,1377.54,1970-01-01 07:00:45.922,Mobile App,False,3584.6,1664.23,207376,-1.0,True,0.0,1,0.71
TXN_005295,ACC_0635,ACC_0889,306.28,1970-01-01 07:00:45.922,Mobile App,False,4801.32,2630.82,-1,-1.0,True,0.0,1,0.0
TXN_002378,ACC_0671,ACC_0885,1129.28,1970-01-01 07:00:45.922,ATM,False,2059.76,2832.19,-1,-1.0,True,0.0,1,0.0
TXN_009738,ACC_0973,ACC_0188,1037.92,1970-01-01 07:00:45.922,Web,False,1154.69,2887.81,39502,3247.4,True,0.1512,2,0.71
TXN_016633,ACC_0930,ACC_0831,1285.09,1970-01-01 07:00:45.922,Mobile App,False,-92.94000000000028,419.46,38563,-1.0,True,0.0,2,0.82
TXN_010056,ACC_0479,ACC_0616,1183.97,1970-01-01 07:00:45.922,Mobile App,False,2790.87,4008.61,-1,-1.0,True,0.0,1,0.0
TXN_015588,ACC_0608,ACC_0113,1072.27,1970-01-01 07:00:45.922,Web,False,1109.96,3856.14,107927,-1.0,True,0.0,1,0.71
TXN_013280,ACC_0878,ACC_0006,1049.95,1970-01-01 07:00:45.922,Web,False,342.93,3430.42,-1,-1.0,True,0.0,1,0.0
TXN_007968,ACC_0436,ACC_0240,429.39,1970-01-01 07:00:45.922,Web,False,1065.19,3875.47,325831,-1.0,True,0.0,1,0.71
TXN_018842,ACC_0486,ACC_0551,313.73,1970-01-01 07:00:45.922,ATM,False,4356.35,3089.43,-1,-1.0,True,0.0,1,0.0
TXN_000134,ACC_0464,ACC_0990,892.44,1970-01-01 07:00:45.922,Mobile App,False,-949.7999999999998,99.81999999999994,18626,3119.97,True,0.1338,2,-1.12
TXN_014755,ACC_0522,ACC_0237,262.34,1970-01-01 07:00:45.922,Web,False,5207.78,2992.26,287538,3958.33,True,5.4127,1,0.71
TXN_005042,ACC_0468,ACC_0106,527.89,1970-01-01 07:00:45.922,Mobile App,False,4587.34,1806.75,-1,-1.0,True,0.0,1,0.0
TXN_004515,ACC_0899,ACC_0355,767.23,1970-01-01 07:00:45.922,Mobile App,False,2107.16,4714.46,-1,634.23,True,0.0,1,0.0
TXN_006910,ACC_0723,ACC_0080,181.73,1970-01-01 07:00:45.922,Mobile App,False,7683.41,1737.17,-1,4056.32,True,0.0,1,0.0
TXN_010012,ACC_0482,ACC_0692,1096.42,1970-01-01 07:00:45.922,Mobile App,False,2935.77,1093.43,-1,-1.0,True,0.0,1,0.0
TXN_014940,ACC_0207,ACC_0509,1259.23,1970-01-01 07:00:45.922,Web,False,4305.820000000001,3617.24,275972,3556.75,True,0.8915,1,0.71
TXN_008811,ACC_0044,ACC_0970,845.25,1970-01-01 07:00:45.922,Mobile App,False,2369.45,4410.43,-1,291.1,True,0.0,1,0.0
TXN_010901,ACC_0788,ACC_0961,694.73,1970-01-01 07:00:45.922,API,False,344.1600000000001,2654.11,114539,-1.0,True,0.0,1,1.15
TXN_006041,ACC_0478,ACC_0633,1454.52,1970-01-01 07:00:45.922,Mobile App,False,1977.94,4126.719999999999,-1,-1.0,True,0.0,1,0.0
TXN_016706,ACC_0799,ACC_0755,1356.25,1970-01-01 07:00:45.922,Mobile App,False,3838.55,2316.48,-1,-1.0,True,0.0,1,0.0
TXN_004836,ACC_0619,ACC_0077,1117.36,1970-01-01 07:00:45.922,Mobile App,False,4684.59,3766.81,-1,-1.0,True,0.0,1,0.0
TXN_004240,ACC_0284,ACC_0264,692.33,1970-01-01 07:00:45.922,Mobile App,False,2511.02,3302.83,-1,-1.0,True,0.0,1,0.0
TXN_001742,ACC_0192,ACC_0719,234.43,1970-01-01 07:00:45.922,Web,False,4735.580000000001,3615.09,-1,698.83,True,0.0,1,0.0
TXN_016188,ACC_0423,ACC_0305,1482.3,1970-01-01 07:00:45.922,Mobile App,False,-1292.23,3861.23,97442,-1.0,True,0.0,1,1.02
TXN_016915,ACC_0787,ACC_0777,1069.21,1970-01-01 07:00:45.922,Mobile App,False,1082.51,1213.22,-1,-1.0,True,0.0,1,0.0
TXN_015842,ACC_0288,ACC_0240,84.2,1970-01-01 07:00:45.923,Mobile App,False,2050.49,4304.86,-1,-1.0,True,0.0,1,0.0
TXN_006272,ACC_0214,ACC_0637,963.77,1970-01-01 07:00:45.923,ATM,False,876.82,2089.19,-1,-1.0,True,0.0,1,0.0
TXN_009380,ACC_0064,ACC_0985,599.8,1970-01-01 07:00:45.923,Mobile App,False,4284.53,-687.8000000000001,-1,-1.0,True,0.0,1,0.0
TXN_002000,ACC_0109,ACC_0976,666.62,1970-01-01 07:00:45.923,Mobile App,False,4034.97,321.1900000000001,-1,-1.0,True,0.0,1,0.0
TXN_012177,ACC_0749,ACC_0209,1288.58,1970-01-01 07:00:45.923,Mobile App,False,627.02,472.4099999999999,-1,4470.38,True,0.0,1,0.0
TXN_013716,ACC_0035,ACC_0332,1119.37,1970-01-01 07:00:45.923,Mobile App,False,1084.9,1816.34,-1,-1.0,True,0.0,1,0.0
TXN_007562,ACC_0341,ACC_0379,1003.74,1970-01-01 07:00:45.923,API,False,3097.26,354.1,174279,6026.98,True,4.8981,1,0.71
TXN_010954,ACC_0779,ACC_0186,324.49,1970-01-01 07:00:45.923,Mobile App,False,2129.02,3898.92,-1,-1.0,True,0.0,1,0.0
TXN_003332,ACC_0677,ACC_0518,1483.4,1970-01-01 07:00:45.923,Mobile App,False,4464.4,1381.39,270788,-1.0,True,0.0,1,0.71
TXN_001233,ACC_0231,ACC_0678,479.03,1970-01-01 07:00:45.923,Web,False,466.29,314.07,-1,-1.0,True,0.0,1,0.0
TXN_010709,ACC_0338,ACC_0888,277.71,1970-01-01 07:00:45.923,Mobile App,False,-1314.93,1808.11,61926,-1.0,True,0.0,3,-1.07
TXN_002431,ACC_0498,ACC_0515,399.56,1970-01-01 07:00:45.923,ATM,False,1921.87,3762.46,329479,6079.13,True,0.0094,1,-0.71
TXN_002024,ACC_0945,ACC_0175,1191.67,1970-01-01 07:00:45.923,Web,False,1051.92,542.23,131584,3334.77,True,0.6911,1,0.8
TXN_016368,ACC_0561,ACC_0124,24.57,1970-01-01 07:00:45.923,Mobile App,False,242.7,3451.47,-1,-1.0,True,0.0,1,0.0
TXN_013302,ACC_0240,ACC_0900,467.49,1970-01-01 07:00:45.923,Mobile App,False,4389.059999999999,4563.04,-1,141.03,True,0.0,1,0.0
TXN_018796,ACC_0204,ACC_0941,1285.72,1970-01-01 07:00:45.923,Mobile App,False,4909.559999999999,2861.77,331490,669.82,True,2.2522,1,0.71
TXN_001560,ACC_0476,ACC_0693,342.21,1970-01-01 07:00:45.923,Mobile App,False,4335.41,3566.95,52750,1831.77,True,4.103,2,0.71
TXN_013435,ACC_0847,ACC_0380,579.11,1970-01-01 07:00:45.923,Mobile App,False,1083.52,163.52,328506,-1.0,True,0.0,1,0.71
TXN_015775,ACC_0667,ACC_0075,1368.25,1970-01-01 07:00:45.923,Mobile App,False,4980.98,2146.18,-1,-1.0,True,0.0,1,0.0
TXN_005500,ACC_0808,ACC_0309,471.81,1970-01-01 07:00:45.923,Mobile App,False,3335.93,3751.78,-1,-1.0,True,0.0,1,0.0
TXN_003580,ACC_0071,ACC_0539,431.59,1970-01-01 07:00:45.923,Mobile App,False,1525.68,1417.37,-1,4290.87,True,0.0,1,0.0
TXN_013556,ACC_0667,ACC_0652,1306.74,1970-01-01 07:00:45.923,Mobile App,False,3612.73,290.86,3863,-1.0,True,0.0,2,-0.71
TXN_015482,ACC_0501,ACC_0515,736.12,1970-01-01 07:00:45.923,Mobile App,False,5311.51,4162.02,340226,1841.65,True,11.2365,1,0.71
TXN_015752,ACC_0704,ACC_0448,946.58,1970-01-01 07:00:45.923,Mobile App,False,4069.97,275.96,-1,3011.85,True,0.0,1,0.0
TXN_012467,ACC_0714,ACC_0052,1246.13,1970-01-01 07:00:45.923,API,False,1419.76,3897.83,80675,-1.0,True,0.0,2,0.71
TXN_009623,ACC_0531,ACC_0641,179.1,1970-01-01 07:00:45.923,Mobile App,False,27.18000000000006,2397.56,218944,1542.15,True,0.9184,1,-0.71
TXN_000761,ACC_0231,ACC_0088,162.72,1970-01-01 07:00:45.923,Web,False,-12.73999999999995,4354.68,14549,-1.0,True,0.0,2,-0.71
TXN_002456,ACC_0188,ACC_0805,216.41,1970-01-01 07:00:45.923,Mobile App,False,3925.73,1619.33,-1,774.83,True,0.0,1,0.0
TXN_010957,ACC_0024,ACC_0624,190.46,1970-01-01 07:00:45.923,Mobile App,False,594.76,311.27,-1,-1.0,True,0.0,1,0.0
TXN_012557,ACC_0167,ACC_0702,1127.52,1970-01-01 07:00:45.923,Mobile App,False,1145.44,272.56,286054,-1.0,True,0.0,1,-0.71
TXN_013165,ACC_0769,ACC_0361,1318.17,1970-01-01 07:00:45.923,Mobile App,False,244.38,2089.22,-1,-1.0,True,0.0,1,0.0
TXN_011742,ACC_0674,ACC_0868,784.5,1970-01-01 07:00:45.923,Mobile App,False,1983.44,3760.72,-1,-1.0,True,0.0,1,0.0
TXN_002984,ACC_0762,ACC_0040,21.88,1970-01-01 07:00:45.923,Mobile App,False,2124.96,95.53,-1,-1.0,True,0.0,1,0.0
TXN_008374,ACC_0996,ACC_0379,275.97,1970-01-01 07:00:45.923,Mobile App,False,1958.49,1357.84,-1,-1.0,True,0.0,1,0.0
TXN_004550,ACC_0859,ACC_0718,436.91,1970-01-01 07:00:45.923,Mobile App,False,1172.52,4685.150000000001,-1,-1.0,True,0.0,1,0.0
TXN_019329,ACC_0468,ACC_0271,106.43,1970-01-01 07:00:45.923,Web,False,4059.45,1354.63,44036,-1.0,True,0.0,2,-0.71
TXN_003553,ACC_0977,ACC_0000,28.52,1970-01-01 07:00:45.923,Mobile App,False,3191.98,1757.56,-1,-1.0,True,0.0,1,0.0
TXN_001697,ACC_0815,ACC_0221,1216.51,1970-01-01 07:00:45.923,Mobile App,False,4596.07,225.34,-1,-1.0,True,0.0,1,0.0
TXN_005039,ACC_0626,ACC_0899,576.02,1970-01-01 07:00:45.923,Mobile App,False,4056.16,1339.93,-1,-1.0,True,0.0,1,0.0
TXN_016087,ACC_0268,ACC_0393,1417.03,1970-01-01 07:00:45.923,Mobile App,False,2355.77,3946.28,-1,-1.0,True,0.0,1,0.0
TXN_012567,ACC_0133,ACC_0356,819.6,1970-01-01 07:00:45.923,Web,False,140.3,4161.15,-1,-1.0,True,0.0,1,0.0
TXN_013828,ACC_0419,ACC_0037,1091.5,1970-01-01 07:00:45.923,Web,False,510.5,4828.83,-1,-1.0,True,0.0,1,0.0
TXN_015475,ACC_0143,ACC_0412,1095.94,1970-01-01 07:00:45.923,Mobile App,False,2077.12,1448.11,-1,6678.15,True,0.0,1,0.0
TXN_018067,ACC_0986,ACC_0481,211.18,1970-01-01 07:00:45.923,Mobile App,False,2799.71,1387.73,-1,-1.0,True,0.0,1,0.0
TXN_014479,ACC_0606,ACC_0593,1361.77,1970-01-01 07:00:45.923,Mobile App,False,3243.55,406.95,-1,3108.47,True,0.0,1,0.0
TXN_010787,ACC_0081,ACC_0675,219.37,1970-01-01 07:00:45.923,Mobile App,False,3667.22,735.26,-1,4088.33,True,0.0,1,0.0
TXN_014262,ACC_0921,ACC_0841,155.51,1970-01-01 07:00:45.923,Mobile App,False,3041.77,816.5999999999999,-1,1009.1,True,0.0,1,0.0
TXN_008735,ACC_0557,ACC_0074,696.03,1970-01-01 07:00:45.923,Web,False,2467.57,4393.49,357927,-1.0,True,0.0,1,-0.71
TXN_002786,ACC_0001,ACC_0355,701.41,1970-01-01 07:00:45.923,Mobile App,False,757.19,5481.690000000001,-1,-1.0,True,0.0,1,0.0
TXN_015354,ACC_0571,ACC_0027,120.76,1970-01-01 07:00:45.923,Mobile App,False,4419.54,1306.88,-1,-1.0,True,0.0,1,0.0
TXN_013869,ACC_0825,ACC_0803,475.11,1970-01-01 07:00:45.923,Mobile App,False,1873.58,3232.72,106181,-1.0,True,0.0,1,-0.73
TXN_015264,ACC_0697,ACC_0245,556.65,1970-01-01 07:00:45.923,Web,False,5329.160000000001,1627.41,163151,2645.78,True,2.2048,1,0.71
TXN_002742,ACC_0851,ACC_0014,1225.94,1970-01-01 07:00:45.923,Mobile App,False,4755.14,2265.34,-1,-1.0,True,0.0,1,0.0
TXN_008329,ACC_0053,ACC_0368,766.13,1970-01-01 07:00:45.923,ATM,False,3395.68,3729.99,277565,-1.0,True,0.0,1,-0.71
TXN_008750,ACC_0926,ACC_0595,834.57,1970-01-01 07:00:45.923,Mobile App,False,3514.49,551.8,-1,6106.22,True,0.0,1,0.0
TXN_017438,ACC_0978,ACC_0218,804.44,1970-01-01 07:00:45.923,Mobile App,False,1494.96,2600.48,-1,-1.0,True,0.0,1,0.0
TXN_015837,ACC_0392,ACC_0267,133.81,1970-01-01 07:00:45.923,Mobile App,False,518.11,-221.0000000000001,144995,4389.77,True,2.3735,1,-0.71
TXN_017781,ACC_0109,ACC_0968,878.01,1970-01-01 07:00:45.923,Mobile App,False,3368.35,2356.95,38603,-1.0,True,0.0,2,0.71
TXN_007116,ACC_0049,ACC_0913,126.34,1970-01-01 07:00:45.923,Web,False,1808.02,467.06,134911,-1.0,True,0.0,1,0.71
TXN_011353,ACC_0550,ACC_0484,1064.0,1970-01-01 07:00:45.923,Web,False,3923.63,3667.55,309782,-1.0,True,0.0,1,0.71
TXN_000888,ACC_0298,ACC_0912,263.23,1970-01-01 07:00:45.923,Web,False,1550.79,-282.9199999999998,-1,6315.0,True,0.0,1,0.0
TXN_000276,ACC_0035,ACC_0616,1424.49,1970-01-01 07:00:45.923,Web,False,-34.4699999999998,5192.58,39860,-1.0,True,0.0,2,0.71
TXN_018297,ACC_0934,ACC_0181,940.08,1970-01-01 07:00:45.923,Mobile App,False,3818.53,552.39,-1,5984.68,True,0.0,1,0.0
TXN_007454,ACC_0314,ACC_0400,70.36,1970-01-01 07:00:45.923,Mobile App,False,2795.99,-1331.22,334725,1741.45,True,2.4533,1,-0.71
TXN_016133,ACC_0312,ACC_0558,254.77,1970-01-01 07:00:45.923,Mobile App,False,3635.48,1105.48,-1,-1.0,True,0.0,1,0.0
TXN_015806,ACC_0507,ACC_0445,84.81,1970-01-01 07:00:45.923,Mobile App,False,2274.28,1338.67,-1,-1.0,True,0.0,1,0.0
TXN_013923,ACC_0979,ACC_0915,600.65,1970-01-01 07:00:45.923,Web,False,4151.97,3404.73,-1,5236.57,True,0.0,1,0.0
TXN_015144,ACC_0731,ACC_0879,911.99,1970-01-01 07:00:45.923,Mobile App,False,3397.94,3664.36,-1,1643.42,True,0.0,1,0.0
TXN_009666,ACC_0269,ACC_0994,1069.16,1970-01-01 07:00:45.923,Mobile App,False,4549.71,2104.07,-1,-1.0,True,0.0,1,0.0
TXN_012343,ACC_0470,ACC_0280,1494.18,1970-01-01 07:00:45.923,Mobile App,False,755.84,4604.07,-1,-1.0,True,0.0,1,0.0
TXN_001930,ACC_0274,ACC_0591,610.55,1970-01-01 07:00:45.923,Web,False,2274.7,3579.95,-1,-1.0,True,0.0,1,0.0
TXN_016744,ACC_0455,ACC_0446,425.27,1970-01-01 07:00:45.923,Mobile App,False,1409.92,4755.13,-1,-1.0,True,0.0,1,0.0
TXN_002819,ACC_0753,ACC_0819,349.4,1970-01-01 07:00:45.923,Web,False,-156.1299999999999,1167.35,262077,-1.0,True,0.0,1,-0.71
TXN_007298,ACC_0652,ACC_0734,95.94,1970-01-01 07:00:45.923,Web,False,1597.6,5782.009999999999,-1,702.07,True,0.0,1,0.0
TXN_015666,ACC_0071,ACC_0444,1159.17,1970-01-01 07:00:45.923,Mobile App,False,1094.09,4890.160000000001,43354,5013.43,True,0.958,2,0.71
TXN_009698,ACC_0213,ACC_0754,1203.8,1970-01-01 07:00:45.923,ATM,False,456.0700000000001,1632.21,236962,-1.0,True,0.0,1,0.71
TXN_012574,ACC_0067,ACC_0627,590.5,1970-01-01 07:00:45.923,Mobile App,False,1689.58,2207.06,146408,-1.0,True,0.0,1,-0.71
TXN_012643,ACC_0696,ACC_0570,1342.6,1970-01-01 07:00:45.923,Mobile App,False,2858.14,2871.39,-1,4515.83,True,0.0,1,0.0
TXN_016728,ACC_0987,ACC_0306,377.29,1970-01-01 07:00:45.923,Mobile App,False,4389.71,4121.94,135050,2720.6,True,1.6402,1,-0.71
TXN_018588,ACC_0403,ACC_0677,582.14,1970-01-01 07:00:45.923,Mobile App,False,4242.25,2981.0,-1,-1.0,True,0.0,1,0.0
TXN_004803,ACC_0839,ACC_0841,1076.84,1970-01-01 07:00:45.923,Web,False,2314.34,972.1099999999999,-1,-1.0,True,0.0,1,0.0
TXN_019272,ACC_0270,ACC_0561,753.81,1970-01-01 07:00:45.923,Mobile App,False,-208.3299999999999,218.13,171046,-1.0,True,0.0,1,-0.71
TXN_001619,ACC_0737,ACC_0031,1291.02,1970-01-01 07:00:45.923,Mobile App,False,1284.82,2514.5,-1,-1.0,True,0.0,1,0.0
TXN_013195,ACC_0532,ACC_0846,687.17,1970-01-01 07:00:45.923,Mobile App,False,1383.5,855.78,96365,-1.0,True,0.0,1,-0.13
TXN_009704,ACC_0880,ACC_0042,674.09,1970-01-01 07:00:45.923,Mobile App,False,1804.17,1224.38,-1,-1.0,True,0.0,1,0.0
TXN_018504,ACC_0117,ACC_0436,769.85,1970-01-01 07:00:45.923,Web,False,1001.83,635.7999999999998,-1,-1.0,True,0.0,1,0.0
TXN_001779,ACC_0575,ACC_0080,1099.83,1970-01-01 07:00:45.923,Web,False,438.36,1918.9,-1,-1.0,True,0.0,1,0.0
TXN_003740,ACC_0819,ACC_0238,1160.62,1970-01-01 07:00:45.923,Mobile App,False,1516.75,4654.4,-1,368.22,True,0.0,1,0.0
TXN_019018,ACC_0497,ACC_0568,839.89,1970-01-01 07:00:45.923,Mobile App,False,5538.66,4299.82,-1,4787.17,True,0.0,1,0.0
